City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,sao felix do xingu,-6.6447,-51.995,23.900000000000034,71,2,0.87,BR,1694943076
297,pacific grove,36.6177,-121.9166,17.82000000000005,83,2,0.45,US,1694943076
298,souillac,-20.5167,57.5167,26.210000000000036,61,75,7.2,MU,1694943077
299,howrah,22.5892,88.3103,34.0,66,40,2.57,IN,1694943077
300,queenstown,-31.8976,26.8753,15.430000000000007,23,40,4.5,ZA,1694943078
301,pangody,65.85,74.4859,14.480000000000018,72,100,6.91,RU,1694943079
302,keflavik,64.0049,-22.5624,7.240000000000009,81,40,4.12,IS,1694943079
303,thunder bay,48.4001,-89.3168,7.990000000000009,100,40,1.03,CA,1694942868
304,cestos city,5.46,-9.5828,27.150000000000034,77,67,3.89,LR,1694943080
305,kerikeri,-35.2268,173.9474,11.620000000000005,88,5,0.45,NZ,1694943081
306,coyhaique,-45.5752,-72.0662,1.3400000000000318,75,0,2.06,CL,1694943081
307,mount isa,-20.7333,139.5,25.870000000000005,21,0,3.09,AU,1694943082
308,kodiak,57.79,-152.4072,9.730000000000018,66,100,8.23,US,1694943082
309,luang prabang,19.8856,102.1347,28.980000000000018,79,75,1.03,LA,1694943083
310,mogocha,53.7333,119.7667,8.04000000000002,96,100,1.86,RU,1694943083
311,kas,36.2018,29.6377,31.710000000000036,36,6,4.47,TR,1694943084
312,alakurtti,66.9672,30.3491,8.04000000000002,81,100,2.25,RU,1694943084
313,san blas,21.5167,-105.2667,26.629999999999995,88,79,1.19,MX,1694943085
314,udachny,66.4167,112.4,1.920000000000016,80,97,7.53,RU,1694943086
315,mashhad,36.297,59.6062,25.08000000000004,31,0,3.09,IR,1694943086
316,camacupa,-12.0167,17.4833,32.04000000000002,18,88,3.01,AO,1694943087
317,tutoia,-2.7619,-42.2744,26.58000000000004,75,19,6.32,BR,1694943087
318,alofi,-19.0595,-169.9187,22.939999999999998,78,10,4.63,NU,1694943088
319,douz,33.4663,9.0203,34.44,18,0,2.39,TN,1694943088
320,troitsko-pechorsk,62.7084,56.1964,10.300000000000011,69,100,2.33,RU,1694943089
321,kudahuvadhoo,2.6708,72.8944,28.350000000000023,75,52,4.83,MV,1694943089
322,kavaratti,10.5669,72.642,28.140000000000043,77,98,4.97,IN,1694943090
323,artemovskiy,57.3555,61.8686,21.200000000000045,42,39,1.34,RU,1694943090
324,sinabang,2.4803,96.3801,25.879999999999995,82,100,3.83,ID,1694943091
325,aasiaat,68.7098,-52.8699,0.03000000000002956,83,98,2.37,GL,1694943091
326,pitkyaranta,61.5734,31.4792,13.510000000000048,73,100,9.35,RU,1694943092
327,mendaha,-1.0333,103.5833,29.80000000000001,67,89,2.52,ID,1694943092
328,tsumeb,-19.2333,17.7167,31.30000000000001,9,0,7.16,NA,1694943093
329,lazaro cardenas,17.9583,-102.2,25.03000000000003,91,80,2.51,MX,1694943093
330,mejit,10.2753,170.8646,28.55000000000001,84,100,9.11,MH,1694943094
331,luderitz,-26.6481,15.1594,22.400000000000034,35,0,8.08,NA,1694943094
332,tomohon,1.3346,124.8392,23.52000000000004,90,100,1.71,ID,1694943095
333,constitucion,-35.3333,-72.4167,7.890000000000043,81,92,3.47,CL,1694943095
334,chonchi,-42.6128,-73.8092,3.5600000000000023,96,90,1.46,CL,1694943096
335,tateyama,34.9833,139.8667,28.939999999999998,87,30,6.55,JP,1694943096
336,enewetak,11.3474,162.3373,29.220000000000027,78,100,7.28,MH,1694943097
337,neosho,36.869,-94.368,14.189999999999998,93,0,2.03,US,1694943098
338,al-hamdaniya,36.2715,43.3737,36.460000000000036,9,0,4.31,IQ,1694943098
339,tari,12.4086,4.4914,29.510000000000048,65,99,4.62,NG,1694943099
340,tadine,-21.55,167.8833,21.07000000000005,83,98,8.31,NC,1694943099
341,umluj,25.0213,37.2685,32.25,55,7,7.77,SA,1694943100
342,sisimiut,66.9395,-53.6735,1.9500000000000455,73,100,0.33,GL,1694943101
343,kikwit,-5.041,18.8162,33.24000000000001,41,95,2.77,CD,1694943101
344,kapa'a,22.0752,-159.319,26.180000000000007,77,75,8.75,US,1694943102
345,sitka,57.0531,-135.33,12.939999999999998,76,100,7.2,US,1694943103
346,sola,-13.8833,167.55,25.760000000000048,82,8,9.0,VU,1694943104
347,lutsk,50.7593,25.3424,23.32000000000005,65,0,1.34,UA,1694943104
348,piti village,13.4626,144.6933,28.49000000000001,85,75,2.57,GU,1694943105
349,atlantic,39.4668,-74.6663,17.160000000000025,70,0,0.97,US,1694942867
350,bikenibeu village,1.3673,173.1241,26.980000000000018,94,100,5.14,KI,1694943106
351,rio grande,-32.035,-52.0986,15.53000000000003,87,0,0.83,BR,1694943030
352,corn island,12.1694,-83.0418,28.210000000000036,76,100,3.49,NI,1694943107
353,westport,41.1415,-73.3579,14.57000000000005,81,0,1.54,US,1694942975
354,arkhangel'sk,64.5401,40.5433,10.350000000000023,96,100,2.57,RU,1694943107
355,pangkalpinang,-2.1333,106.1333,29.08000000000004,68,36,4.12,ID,1694943108
356,nayoro,44.3506,142.4578,19.220000000000027,92,100,1.38,JP,1694943109
357,mayahi,13.9553,7.6712,31.700000000000045,43,68,1.66,NE,1694943033
358,kangding,30.0513,101.9603,17.930000000000007,90,86,2.03,CN,1694943110
359,amahai,-3.3333,128.9167,24.870000000000005,86,86,4.82,ID,1694943110
360,santo antonio do ica,-3.1022,-67.9397,22.860000000000014,83,39,0.95,BR,1694943111
361,rumbek,6.802,29.6912,33.160000000000025,51,69,0.96,SS,1694943112
362,faya-largeau,17.9257,19.1043,37.710000000000036,8,1,8.34,TD,1694943113
363,grande prairie,55.1667,-118.8027,6.100000000000023,93,100,4.12,CA,1694943113
364,okha,53.5739,142.9478,8.710000000000036,59,100,4.98,RU,1694943114
365,buka,40.8108,69.1986,31.510000000000048,14,38,3.07,UZ,1694943114
366,kulhudhuffushi,6.6221,73.07,27.83000000000004,75,98,4.22,MV,1694943115
367,decatur,39.8403,-88.9548,14.03000000000003,100,0,4.63,US,1694942819
368,forster,-32.1667,152.5167,18.480000000000018,76,0,2.87,AU,1694943116
369,karayazi,39.7028,42.1456,17.360000000000014,34,0,2.01,TR,1694943117
370,kerema,-7.9631,145.7785,23.879999999999995,77,58,3.62,PG,1694943118
371,sabha,27.0377,14.4283,31.05000000000001,16,5,3.11,LY,1694943118
372,viransehir,37.2353,39.7631,34.18000000000001,9,0,3.65,TR,1694943119
373,tibanbang,6.6315,126.1055,27.360000000000014,80,36,2.74,PH,1694943119
374,saldanha,-33.0117,17.9442,15.03000000000003,55,6,4.17,ZA,1694943120
375,dryden,49.7833,-92.7503,9.160000000000025,100,100,2.06,CA,1694943120
376,mount gambier,-37.8333,140.7667,11.560000000000002,91,90,2.73,AU,1694943121
377,kruisfontein,-34.0033,24.7314,16.600000000000023,51,84,10.04,ZA,1694943121
378,altpinar,39.2042,32.7478,22.470000000000027,31,0,4.73,TR,1694943122
379,fort bragg,35.139,-79.006,18.230000000000018,84,0,1.54,US,1694943122
380,luwingu,-10.2621,29.9271,32.99000000000001,16,30,2.62,ZM,1694943123
381,puerto armuelles,8.2833,-82.8667,27.27000000000004,72,84,0.45,PA,1694943123
382,happy valley-goose bay,53.3168,-60.3315,12.170000000000016,87,100,6.17,CA,1694943124
383,mengcheng chengguanzhen,33.2661,116.566,29.060000000000002,52,60,1.72,CN,1694943125
384,walvis bay,-22.9575,14.5053,15.050000000000011,54,2,2.55,NA,1694943125
385,katsuura,35.1333,140.3,26.700000000000045,88,66,6.02,JP,1694943126
386,bel ombre,-4.6167,55.4167,26.910000000000025,83,40,7.72,SC,1694943126
387,caala,-12.8525,15.5606,26.74000000000001,14,13,2.39,AO,1694943127
388,lubao,14.9167,120.55,31.840000000000032,83,100,1.64,PH,1694943127
389,yelizovo,53.1873,158.3805,15.080000000000041,58,75,6.0,RU,1694943128
390,kitimat,54.0524,-128.6534,11.210000000000036,99,100,0.89,CA,1694943129
391,na mom,6.9586,100.5568,31.910000000000025,58,40,4.12,TH,1694943129
392,rakovnik,50.1037,13.7334,26.510000000000048,47,13,1.06,CZ,1694943130
393,lyakhavichy,53.0388,26.2656,20.629999999999995,49,0,4.95,BY,1694943131
394,yeniseysk,58.4497,92.1703,18.30000000000001,52,65,1.79,RU,1694943131
395,bei'an,24.5399,109.533,29.680000000000007,76,49,1.43,CN,1694943132
396,chilpancingo,17.55,-99.5,18.82000000000005,96,100,1.05,MX,1694943132
397,puerto gaitan,4.3133,-72.0816,24.850000000000023,84,99,1.79,CO,1694943080
398,villa elisa,-25.3667,-57.6167,25.77000000000004,57,0,5.14,PY,1694943133
399,chui,-33.6971,-53.4616,13.230000000000018,88,0,3.4,UY,1694943134
400,enoch,37.7733,-113.0244,16.930000000000007,39,75,0.89,US,1694943134
401,pelabuhanratu,-6.9875,106.5514,28.230000000000018,66,25,4.01,ID,1694943135
402,miguel ahumada,30.6167,-106.5167,20.970000000000027,69,68,3.39,MX,1694943135
403,corona de tucson,31.9654,-110.7756,24.710000000000036,32,93,0.23,US,1694943136
404,shenjiamen,29.9576,122.298,25.74000000000001,81,3,2.64,CN,1694943136
405,eyl,7.9803,49.8164,34.610000000000014,41,75,9.91,SO,1694943137
406,lethem,3.3803,-59.7968,23.53000000000003,88,69,1.53,GY,1694943137
407,vylkove,45.4021,29.586,23.24000000000001,46,0,5.79,UA,1694943138
408,igarka,67.4667,86.5833,7.510000000000048,53,90,3.36,RU,1694943138
409,cururupu,-1.8283,-44.8683,26.700000000000045,73,90,3.15,BR,1694943139
410,cambria,35.5641,-121.0808,15.129999999999995,91,0,1.82,US,1694943137
411,pirallahi,40.4723,50.333,25.08000000000004,68,56,4.27,AZ,1694943140
412,new norfolk,-42.7826,147.0587,10.950000000000045,83,58,1.9,AU,1694943141
413,taoudenni,22.6783,-3.9836,40.31,17,30,6.09,ML,1694943141
414,villa mercedes,-33.6757,-65.4578,9.03000000000003,57,2,6.1,AR,1694943142
415,spring creek,40.7266,-115.5859,12.939999999999998,25,7,2.09,US,1694942859
416,sinop,41.7711,34.8709,19.350000000000023,58,65,4.43,TR,1694943143
417,labytnangi,66.6572,66.4183,10.410000000000025,78,100,5.62,RU,1694943143
418,ciudad lazaro cardenas,17.9583,-102.2,25.03000000000003,91,80,2.51,MX,1694943104
419,vung tau,10.346,107.0843,28.560000000000002,78,40,5.2,VN,1694943144
420,drayton valley,53.2168,-114.9854,9.29000000000002,58,4,2.65,CA,1694943145
421,puerto baquerizo moreno,-0.9,-89.6,22.660000000000025,83,100,3.35,EC,1694943145
422,quellon,-43.1167,-73.6167,3.230000000000018,82,74,3.55,CL,1694943146
423,labasa,-16.4167,179.3833,24.850000000000023,93,29,3.19,FJ,1694943146
424,praia da vitoria,38.7333,-27.0667,20.980000000000018,64,40,5.79,PT,1694943147
425,at taraf,25.3628,49.725,43.30000000000001,9,4,7.05,SA,1694943147
426,shubarshi,48.5872,57.1869,19.930000000000007,37,93,4.62,KZ,1694943148
427,kavieng,-2.5744,150.7967,27.200000000000045,73,13,5.6,PG,1694943148
428,tagiura,32.8817,13.3506,29.58000000000004,43,0,3.87,LY,1694943149
429,borba,-4.3878,-59.5939,23.27000000000004,70,4,1.27,BR,1694943149
430,kodyma,48.0988,29.1246,23.25,28,0,4.56,UA,1694943150
431,port erin,54.0849,-4.751,14.930000000000007,100,100,8.75,IM,1694943150
432,calingasta,-31.3308,-69.4078,10.170000000000016,22,0,0.63,AR,1694943151
433,puerto aysen,-45.4,-72.7,1.3700000000000045,96,100,1.68,CL,1694943151
434,djibo,14.1022,-1.6306,31.910000000000025,47,100,2.99,BF,1694943152
435,korfovskiy,48.2183,135.0564,16.700000000000045,73,100,0.43,RU,1694943152
436,axim,4.8699,-2.2405,26.840000000000032,76,91,4.12,GH,1694943153
437,winston-salem,36.0999,-80.2442,19.390000000000043,87,66,2.84,US,1694943153
438,san patricio,28.017,-97.5169,26.920000000000016,85,15,2.99,US,1694943154
439,mirnyy,62.5353,113.9611,6.800000000000011,100,95,4.92,RU,1694943155
440,newman,37.3138,-121.0208,18.129999999999995,83,2,1.85,US,1694943155
441,viedma,-40.8135,-62.9967,5.360000000000014,56,0,3.84,AR,1694943156
442,miri,4.4148,114.0089,31.08000000000004,84,40,3.6,MY,1694943156
443,miles city,46.4083,-105.8406,16.54000000000002,44,0,5.14,US,1694943157
444,dhidhdhoo,6.8833,73.1,27.879999999999995,75,100,4.14,MV,1694943158
445,ripley,53.0333,-1.4,18.710000000000036,84,79,3.13,GB,1694943135
446,touros,-5.1989,-35.4608,23.74000000000001,88,18,4.83,BR,1694942996
447,pasni,25.2631,63.471,28.110000000000014,78,33,10.07,PK,1694943159
448,sao vicente,-23.9631,-46.3919,24.100000000000023,71,0,1.13,BR,1694943159
449,portage la prairie,49.9728,-98.2926,8.270000000000039,71,9,3.03,CA,1694943016
450,namibe,-15.1961,12.1522,22.450000000000045,73,65,3.49,AO,1694943160
451,crane,31.3974,-102.3501,21.610000000000014,69,69,2.72,US,1694943161
452,santa ana,33.7456,-117.8678,20.58000000000004,87,100,2.57,US,1694942892
453,port saint john's,-31.6229,29.5448,20.25,36,72,6.98,ZA,1694943162
454,andergrove,-21.0833,149.1833,20.27000000000004,76,2,6.32,AU,1694943163
455,holualoa,19.6228,-155.9522,23.77000000000004,76,91,0.89,US,1694943164
456,akureyri,65.6835,-18.0878,8.960000000000036,76,20,4.12,IS,1694943164
457,juba,4.8517,31.5825,33.05000000000001,42,61,1.29,SS,1694943022
458,centerville,39.6284,-84.1594,15.120000000000005,89,100,0.0,US,1694943165
459,lakhdenpokh'ya,61.5198,30.1992,15.180000000000007,72,100,7.24,RU,1694943166
460,urzhar,47.093,81.6294,20.30000000000001,30,31,1.59,KZ,1694943166
461,merritt island,28.5392,-80.672,27.0,93,40,1.54,US,1694942898
462,port alberni,49.2413,-124.8028,15.910000000000025,85,100,0.89,CA,1694943168
463,nakamura,32.9833,132.9333,24.600000000000023,94,2,0.54,JP,1694943168
464,hasaki,35.7333,140.8333,30.160000000000025,88,25,6.96,JP,1694943169
465,sabang,5.8933,95.3214,28.24000000000001,74,74,6.06,ID,1694943169
466,island harbour,50.724,-1.2758,20.100000000000023,89,99,2.24,GB,1694943170
467,kalemie,-5.9475,29.1947,29.560000000000002,49,80,3.72,CD,1694943171
468,lompoc,34.6391,-120.4579,18.340000000000032,85,40,3.58,US,1694943171
469,siwa oasis,29.2041,25.5195,31.850000000000023,28,0,2.97,EG,1694943172
470,iwaki,37.05,140.8833,29.340000000000032,93,37,1.93,JP,1694943172
471,atbasar,51.8,68.3333,19.100000000000023,39,97,0.53,KZ,1694943173
472,heihe,50.2441,127.4902,11.32000000000005,97,100,2.88,CN,1694943173
473,kaeng khro,16.1086,102.2581,28.450000000000045,78,100,2.44,TH,1694943174
474,inderbor,48.55,51.7833,20.760000000000048,45,55,4.67,KZ,1694943174
475,san pascual,13.7975,121.0342,28.680000000000007,81,94,0.65,PH,1694943175
476,archangelos,36.2149,28.1149,28.99000000000001,37,8,1.49,GR,1694943175
477,fisterra,42.9049,-9.2629,19.860000000000014,80,100,11.53,ES,1694943176
478,stalbe,57.3719,25.0343,18.430000000000007,75,89,4.79,LV,1694943176
479,tvoroyri,61.5556,-6.8111,10.54000000000002,85,100,9.66,FO,1694943177
480,churapcha,62.0025,132.4325,2.5,70,33,2.2,RU,1694943177
481,astoria,46.1879,-123.8313,12.700000000000045,95,0,1.54,US,1694942891
482,flying fish cove,-10.4217,105.6791,25.82000000000005,73,75,6.17,CX,1694943179
483,kolonia,50.9333,6.95,24.680000000000007,75,0,3.09,DE,1694942988
484,vikulovo,56.8167,70.6107,19.120000000000005,51,97,2.37,RU,1694943180
485,rocha,-34.4833,-54.3333,10.54000000000002,88,0,2.02,UY,1694943180
486,inhambane,-23.865,35.3833,23.99000000000001,83,75,7.2,MZ,1694943181
487,prishibinskoye,39.1196,48.5936,25.879999999999995,38,14,3.47,AZ,1694943182
488,castillos,-34.1667,-53.8333,11.79000000000002,86,0,2.99,UY,1694943182
489,pontian kechil,1.4866,103.3896,33.56,82,15,3.3,MY,1694943183
490,lamu,-2.2717,40.902,30.120000000000005,66,100,5.75,KE,1694943184
491,karratha,-20.7377,116.8463,27.170000000000016,43,32,4.55,AU,1694943184
492,laibin,23.7,109.2667,30.430000000000007,74,51,1.85,CN,1694943185
493,rice lake,45.5061,-91.7382,10.180000000000007,100,100,0.0,US,1694943185
494,nizhnyaya poyma,56.1622,97.1933,18.75,51,9,1.43,RU,1694943186
495,san jose de feliciano,-30.3845,-58.7517,18.010000000000048,83,0,3.35,AR,1694943187
496,podgornoye,51.735,39.1496,20.120000000000005,56,0,3.0,RU,1694943187
497,ujae,8.9322,165.7642,28.83000000000004,80,100,6.47,MH,1694943188
498,mostaganem,35.9311,0.0892,24.700000000000045,73,2,3.95,DZ,1694943153
499,uturoa,-16.7333,-151.4333,25.460000000000036,83,20,5.76,PF,1694943189
500,torghay,49.6339,63.4981,21.900000000000034,29,88,0.64,KZ,1694943190
501,ola,59.5833,151.2833,5.0400000000000205,94,100,2.83,RU,1694943190
502,greymouth,-42.4667,171.2,11.470000000000027,83,79,9.34,NZ,1694942957
503,buala,-8.145,159.5921,26.189999999999998,85,100,2.77,SB,1694943191
504,cha grande,-8.2383,-35.4617,22.360000000000014,84,56,5.91,BR,1694943191
505,taltal,-25.4,-70.4833,15.020000000000039,85,0,1.29,CL,1694943192
506,tobruk,32.0836,23.9764,27.150000000000034,64,1,4.73,LY,1694943193
507,tukrah,32.5341,20.5791,26.650000000000034,66,100,5.9,LY,1694943194
508,abadeh,31.1608,52.6506,28.860000000000014,15,0,2.77,IR,1694943194
509,bandon,51.7469,-8.7425,14.770000000000039,99,100,2.34,IE,1694942656
510,salekhard,66.53,66.6019,10.120000000000005,84,100,4.95,RU,1694943195
511,krasnogorskoye,52.2953,86.1979,16.720000000000027,67,81,1.02,RU,1694943196
512,benjamin aceval,-24.9667,-57.5667,26.08000000000004,56,0,3.55,PY,1694943196
513,mantyharju,61.4167,26.8833,11.060000000000002,93,100,5.13,FI,1694943197
514,banjar,-8.19,114.9675,26.680000000000007,77,89,0.47,ID,1694943197
515,manokwari,-0.8667,134.0833,26.82000000000005,81,99,1.48,ID,1694943198
516,tupiza,-21.45,-65.7167,9.950000000000045,22,2,2.19,BO,1694943198
517,antalaha,-14.9003,50.2788,25.52000000000004,66,92,3.77,MG,1694943199
518,sovetskiy,61.3614,63.5842,19.939999999999998,44,43,3.13,RU,1694943199
519,njeru,0.4186,33.1731,28.350000000000023,45,19,1.75,UG,1694943200
520,nuuk,64.1835,-51.7216,1.3400000000000318,80,100,1.54,GL,1694943150
521,warmbad,-28.45,18.7333,16.890000000000043,24,0,3.11,NA,1694943201
522,kavalerovo,44.2661,135.0572,15.53000000000003,98,100,0.91,RU,1694943201
523,linda,39.1277,-121.5508,22.04000000000002,77,0,5.14,US,1694943071
524,hendrina,-26.1588,29.7153,24.439999999999998,11,4,2.12,ZA,1694943202
525,dudinka,69.4058,86.1778,7.57000000000005,62,75,2.71,RU,1694943203
526,mugia,43.1041,-9.2179,19.950000000000045,76,100,9.89,ES,1694943203
527,bowen,-20.0167,148.2333,20.79000000000002,73,0,7.31,AU,1694943204
528,san fernando,15.0286,120.6898,31.850000000000023,83,100,2.27,PH,1694943147
529,spittal an der drau,46.8,13.5,24.930000000000007,56,85,1.46,AT,1694943205
530,corumba,-19.0092,-57.6533,24.010000000000048,58,0,0.96,BR,1694943205
531,korem,12.5058,39.5228,21.410000000000025,43,51,3.49,ET,1694943206
532,ostersund,63.1792,14.6357,9.78000000000003,71,75,5.66,SE,1694943206
533,crispiano,40.6058,17.2303,28.460000000000036,50,0,1.54,IT,1694943207
534,rio gallegos,-51.6226,-69.2181,1.0300000000000296,86,0,4.63,AR,1694943207
535,port lincoln,-34.7333,135.8667,15.960000000000036,79,83,7.24,AU,1694943208
536,varna,43.2167,27.9167,25.160000000000025,60,40,6.69,BG,1694943061
537,koh kong,11.6175,102.9806,27.5,80,100,1.89,KH,1694943209
538,bayanhongor,46.7167,100.1167,3.660000000000025,83,97,3.24,MN,1694943209
539,bodo,67.28,14.405,10.25,71,40,5.66,NO,1694943210
540,arno,60.1167,18.6333,11.550000000000011,53,83,6.41,SE,1694943210
541,nueva gerona,21.8833,-82.8,28.100000000000023,75,70,2.09,CU,1694943211
542,tiruchchendur,8.4833,78.1167,32.160000000000025,74,100,10.33,IN,1694943211
543,pindobacu,-10.7417,-40.3608,19.870000000000005,85,38,3.2,BR,1694943212
544,eraan,9.0629,117.7016,27.370000000000005,83,98,1.64,PH,1694943213
545,garachico,28.7781,-17.7646,22.060000000000002,69,20,7.72,ES,1694943213
546,krasnoshchekovo,51.6708,82.7289,19.77000000000004,51,73,2.98,RU,1694943214
547,belmonte,-15.8631,-38.8828,24.400000000000034,74,10,3.04,BR,1694943214
548,sarangani,5.4033,125.4636,27.480000000000018,78,50,2.98,PH,1694943215
549,jertih,5.7336,102.4897,27.560000000000002,86,41,1.4,MY,1694943215
550,nagqu,31.5,92.0,9.910000000000025,63,99,1.69,CN,1694943216
551,alvaraes,-3.2208,-64.8042,24.08000000000004,66,65,0.95,BR,1694943216
552,gobabis,-22.45,18.9667,25.100000000000023,11,0,5.25,NA,1694943217
553,barmer,25.75,71.3833,34.629999999999995,44,85,4.68,IN,1694943217
554,balsas,-7.5325,-46.0356,25.460000000000036,34,27,2.39,BR,1694943218
555,lichuan,30.3,108.85,22.430000000000007,78,57,3.17,CN,1694943218
556,tabuk,17.4189,121.4443,25.700000000000045,91,94,3.57,PH,1694943219
557,masterton,-40.9597,175.6575,13.82000000000005,83,78,9.71,NZ,1694943129
558,sanaa,15.3547,44.2067,27.510000000000048,16,39,7.07,YE,1694943220
559,timimoun,29.2639,0.231,36.210000000000036,6,0,5.14,DZ,1694943220
560,hithadhoo,-0.6,73.0833,28.08000000000004,78,9,6.86,MV,1694943221
561,phnom penh,11.5625,104.916,25.950000000000045,100,75,1.03,KH,1694943002
562,laoang,12.5,125.0167,26.480000000000018,85,67,1.52,PH,1694943221
563,yeppoon,-23.1333,150.7333,20.879999999999995,72,0,5.99,AU,1694943222
564,trairi,-3.2778,-39.2689,26.24000000000001,68,9,5.11,BR,1694943140
565,mende,44.6667,3.5,16.420000000000016,81,99,4.01,FR,1694943223
566,djambala,-2.5447,14.7533,29.29000000000002,52,100,1.92,CG,1694943223
567,singkil,-7.9855,111.4161,27.510000000000048,58,13,4.06,ID,1694943224
568,arboletes,8.8505,-76.4269,26.0,89,100,3.11,CO,1694943224
569,nyaunglebin,17.95,96.7333,27.140000000000043,91,100,4.08,MM,1694943225
570,brezina,33.0989,1.2608,30.310000000000002,15,12,5.3,DZ,1694943226
571,aragarcas,-15.8975,-52.2508,26.53000000000003,49,99,1.23,BR,1694943226
572,turinsk,58.0458,63.696,21.560000000000002,42,34,2.69,RU,1694943227
573,ubari,26.5921,12.7805,31.970000000000027,13,0,3.98,LY,1694943228
574,yallahs,17.8748,-76.5624,27.850000000000023,83,91,2.35,JM,1694943229
575,torrox,36.7579,-3.9523,28.140000000000043,53,2,0.45,ES,1694943229
576,kodinsk,58.6881,99.1844,17.57000000000005,58,73,0.69,RU,1694943230
577,lycksele,64.5954,18.6735,10.930000000000007,50,20,8.75,SE,1694943230
578,mukalla,14.5425,49.1242,36.34000000000003,49,37,3.98,YE,1694943231
579,dul'durga,50.6761,113.5931,10.129999999999995,86,100,0.79,RU,1694943231
580,nelson bay,-32.7167,152.15,22.03000000000003,55,0,3.13,AU,1694943232
581,necochea,-38.5473,-58.7368,8.800000000000011,49,35,5.66,AR,1694943232
582,yokadouma,3.5167,15.05,24.629999999999995,93,100,0.88,CM,1694943233
583,callao,-12.0667,-77.15,19.160000000000025,82,20,4.12,PE,1694943233
584,iquique,-20.2208,-70.1431,16.02000000000004,65,1,1.25,CL,1694943115
585,freetown,8.484,-13.2299,25.840000000000032,83,75,3.6,SL,1694943176
586,aldinga beach,-35.2793,138.4604,21.900000000000034,71,85,4.9,AU,1694943235
587,beidao,34.5686,105.8933,24.52000000000004,56,100,2.93,CN,1694943235
588,istaravshan,39.9142,69.0033,25.33000000000004,20,12,2.66,TJ,1694943236
589,tromso,69.6496,18.957,7.010000000000048,81,75,6.17,NO,1694943236
590,davydovo,55.6097,38.8569,16.900000000000034,43,17,1.9,RU,1694943237
591,kargasok,59.0556,80.8572,16.430000000000007,73,100,1.9,RU,1694943237
592,charters towers,-20.1,146.2667,18.939999999999998,61,0,5.53,AU,1694943238
593,dem'yanovo,60.3511,47.0842,16.879999999999995,51,90,4.35,RU,1694943238
594,wanning,18.8003,110.3967,28.600000000000023,82,97,3.09,CN,1694943239
595,carroll,39.5501,-77.0164,15.620000000000005,78,0,0.0,US,1694943239
